Date,SPY,HYG,EFA,EEM,TLT,GLD,SLV,DBC,VNQ,IEV,IEF,SHY
2015-02-25,211.63,91.87,65.25,40.76,130.23,115.7,15.83,18.12,83.63,45.42,107.9,84.75
2015-02-26,211.38,91.85,65.07,40.77,128.45,116.07,15.84,17.97,82.72,45.21,107.26,84.67
2015-02-27,210.66,91.87,65.1,40.74,129.53,116.16,15.87,18.17,83.37,45.29,107.64,84.7
2015-03-02,211.99,91.46,65.2,40.68,126.87,115.68,15.66,17.91,83.85,45.36,106.67,84.6
2015-03-03,211.12,91.2,64.8,40.365,126.41,115.47,15.5799,18.02,83.69,44.97,106.44,84.58
2015-03-04,210.2301,91.03,64.54,39.93,126.45,115.11,15.49,17.86,82.89,44.8,106.52,84.6
2015-03-05,210.46,91.2,64.69,39.87,126.29,115.0,15.53,17.79,83.13,44.95,106.58,84.63
2015-03-06,207.5,90.62,63.81,39.26,123.5,111.86,15.19,17.57,80.37,44.14,105.49,84.54
2015-03-09,208.36,90.43,63.91,39.11,124.64,111.97,15.1,17.52,81.01,44.31,105.98,84.58
2015-03-10,204.98,90.08,62.52,38.24,126.28,111.42,15.02,17.29,80.95,43.23,106.43,84.6
2015-03-11,204.5,90.33,62.68,38.53,127.2,110.75,14.84,17.38,81.02,43.26,106.62,84.6
2015-03-12,207.1,90.51,63.46,38.77,127.11,110.72,14.92,17.3,82.43,43.61,106.72,84.62
2015-03-13,205.8272,90.2,63.09,38.3,126.72,110.88,14.9,16.95,82.38,43.3,106.56,84.63
2015-03-16,208.58,90.11,63.8,38.76,127.94,110.81,14.9899,16.93,83.23,43.93,106.93,84.64
2015-03-17,207.96,89.66,63.64,39.21,129.0,110.21,14.9,16.81,83.2,43.75,107.15,84.62
2015-03-18,210.46,90.455,65.0,40.17,131.49,112.37,15.36,17.27,84.94,44.79,108.38,84.82
2015-03-19,209.5,89.74,64.24,39.49,130.82,112.29,15.44,16.98,84.9,44.18,107.87,84.71
2015-03-20,210.41,90.44,65.66,40.08,131.51,113.57,16.0,17.21,87.03,45.29,108.31,84.77
2015-03-23,210.0,90.51,65.99,40.2,131.35,114.29,16.3,17.41,86.92,45.52,108.45,84.8
2015-03-24,208.82,90.65,65.85,40.36,132.62,114.57,16.28,17.27,86.18,45.44,108.78,84.83
2015-03-25,205.76,90.41,65.54,39.72,131.5,114.73,16.24,17.32,84.19,45.2,108.31,84.81
2015-03-26,205.27,90.4,64.97,39.35,129.45,115.48,16.3,17.53,83.75,44.76,107.7,84.77
2015-03-27,205.74,90.47,65.14,39.46,131.06,115.06,16.22,17.18,83.86,44.84,108.12,84.82
2015-03-30,208.25,90.72,65.18,40.22,130.41,113.75,15.98,17.27,85.06,45.0,108.11,84.81
2015-03-31,206.43,90.61,64.17,40.13,130.69,113.66,15.93,17.07,84.31,44.27,108.39,84.88
2015-04-01,205.7,90.39,64.63,40.63,132.13,115.6,16.23,17.38,84.19,44.66,108.73,84.88
2015-04-02,206.435,90.46,65.19,41.24,130.73,115.28,16.02,17.29,84.83,45.02,108.42,84.87
2015-04-06,207.83,90.69,65.85,41.77,130.0,116.69,16.27,17.51,85.71,45.44,108.56,84.94
2015-04-07,207.28,91.17,65.76,41.56,131.09,116.11,16.15,17.6,84.2,45.37,108.65,84.88
2015-04-08,207.975,91.15,66.04,42.43,131.13,115.47,15.81,17.26,84.33,45.42,108.55,84.88
2015-04-09,208.9,91.06,66.13,42.85,129.43,114.67,15.51,17.26,82.58,45.42,108.11,84.85
2015-04-10,210.04,91.27,66.26,42.88,129.62,115.966,15.77,17.44,82.52,45.57,108.08,84.83
2015-04-13,209.09,91.1,65.84,42.63,129.8,115.14,15.6,17.36,82.3,45.32,108.3,84.88
2015-04-14,209.49,91.14,66.33,42.82,130.72,114.44,15.51,17.44,82.59,45.72,108.62,84.92
2015-04-15,210.43,91.5,66.63,43.12,130.61,115.43,15.63,17.79,81.97,45.95,108.68,84.92
2015-04-16,210.37,91.31,66.81,43.46,129.96,115.03,15.57,17.98,82.18,46.03,108.76,84.96
2015-04-17,207.95,91.03,65.97,42.7,131.45,115.6,15.56,17.94,81.8,45.41,108.98,84.92
2015-04-20,209.85,91.23,66.04,42.66,130.29,114.72,15.29,17.86,81.92,45.46,108.78,84.91
2015-04-21,209.6,91.29,66.63,42.91,129.7,115.38,15.32,17.73,82.06,45.81,108.55,84.92
2015-04-22,210.63,91.2,66.76,43.37,127.72,113.83,15.11,17.79,82.23,45.81,107.92,84.85
2015-04-23,211.16,91.17,67.01,43.69,128.27,114.66,15.21,18.01,82.45,46.06,108.25,84.89
2015-04-24,211.6499,91.32,67.4,43.845,129.07,113.05,15.06,18.0,82.62,46.26,108.63,84.92
2015-04-27,210.77,91.35,67.73,44.02,129.07,115.33,15.66,18.0,82.51,46.59,108.46,84.91
2015-04-28,211.44,91.21,67.81,44.09,127.29,116.33,15.87,18.03,82.35,46.61,107.96,84.87
2015-04-29,210.57,91.04,67.22,43.54,125.73,115.51,15.81,18.15,80.69,46.22,107.56,84.88
2015-04-30,208.46,90.99,66.51,42.88,125.95,113.47,15.43,18.29,79.38,46.08,107.53,84.87
2015-05-01,210.72,90.79,67.25,43.14,124.0,113.08,15.47,18.27,79.98,46.45,106.78,84.8
2015-05-04,211.32,90.77,67.18,43.39,122.83,114.1,15.7,18.26,80.06,46.37,106.56,84.8
2015-05-05,208.9,90.65,66.18,42.92,122.66,114.42,15.81,18.41,78.32,45.68,106.38,84.78
2015-05-06,208.04,90.38,66.35,42.39,120.56,114.36,15.77,18.41,78.17,45.99,105.86,84.75
2015-05-07,208.87,90.37,66.13,42.33,122.18,113.42,15.6,18.12,79.37,45.8,106.31,84.72
2015-05-08,211.62,91.0799,67.66,42.87,122.51,113.97,15.76,18.22,80.48,46.94,106.72,84.84
2015-05-11,210.605,90.51,67.07,42.46,119.53,113.53,15.57,18.14,79.27,46.73,105.67,84.76
2015-05-12,209.98,90.5,67.03,42.32,119.84,114.5,15.81,18.33,79.51,46.55,105.75,84.77
2015-05-13,210.02,90.37,67.53,42.4,118.88,116.55,16.35,18.35,78.75,46.85,105.61,84.81
2015-05-14,212.21,90.8085,68.34,42.82,119.2,117.18,16.65,18.46,80.27,47.62,105.97,84.89
2015-05-15,212.44,91.01,68.42,43.15,121.59,117.53,16.75,18.45,81.09,47.55,106.73,84.89
2015-05-18,213.1,90.86,68.19,42.71,119.55,117.52,16.89,18.4,80.88,47.29,106.01,84.84
2015-05-19,213.03,90.72,67.93,42.78,118.49,115.89,16.38,18.01,80.6,47.13,105.54,84.79
2015-05-20,212.88,90.61,68.06,42.75,118.69,116.08,16.37,17.97,80.53,47.27,105.77,84.82
2015-05-21,213.5,90.74,68.42,42.6,120.35,115.69,16.39,18.19,80.15,47.54,106.4,84.85
2015-05-22,212.99,90.81,67.98,42.74,120.4,115.6,16.34,17.99,80.05,47.09,106.16,84.79
2015-05-26,210.7,90.62,66.76,42.06,122.46,113.91,16.02,17.64,79.44,46.12,106.82,84.8
2015-05-27,212.7,90.82,67.41,42.07,122.74,113.89,15.96,17.4,80.22,46.7,106.76,84.81
2015-05-28,212.46,90.78,67.29,41.52,122.44,114.02,15.97,17.49,80.06,46.73,106.86,84.85
2015-05-29,211.14,90.91,66.64,41.12,122.71,114.1,15.99,17.71,79.14,46.2,106.92,84.87
2015-06-01,211.57,90.66,66.46,40.96,121.13,114.0,16.0,17.67,80.11,45.88,106.28,84.78
2015-06-02,211.36,90.49,66.77,41.12,119.44,114.46,16.07,17.88,79.37,46.23,105.54,84.77
2015-06-03,211.92,90.0,67.14,40.91,117.52,113.64,15.83,17.65,78.23,46.63,104.64,84.74
2015-06-04,210.1292,89.71,66.42,40.29,119.05,112.84,15.48,17.49,78.08,46.1,105.15,84.75
2015-06-05,209.77,89.44,65.63,40.11,117.6,112.24,15.39,17.57,77.21,45.45,104.39,84.665
2015-06-08,208.48,89.44,65.54,40.1,117.47,112.57,15.32,17.58,77.07,45.43,104.54,84.72
2015-06-09,208.45,89.29,65.18,39.86,116.54,112.82,15.29,17.86,76.51,45.2,104.2,84.68
2015-06-10,210.95,89.41,66.55,40.44,115.52,113.78,15.32,17.93,77.05,46.33,103.8,84.66
2015-06-11,211.63,89.59,66.73,40.24,117.95,113.26,15.33,17.77,77.52,46.43,104.62,84.68
2015-06-12,210.01,89.26,66.2,40.24,117.95,113.23,15.25,17.59,77.45,45.98,104.56,84.66
2015-06-15,209.11,88.84,65.8,39.79,118.14,113.73,15.4,17.51,77.03,45.48,104.81,84.7
2015-06-16,210.25,89.34,65.78,39.8,119.07,113.32,15.32,17.56,77.65,45.51,105.21,84.73
2015-06-17,210.59,89.26,65.63,40.04,118.15,113.85,15.45,17.61,78.31,45.45,105.27,84.79
2015-06-18,212.78,89.59,66.22,40.41,117.57,115.32,15.46,17.61,79.39,46.03,105.19,84.81
2015-06-19,210.81,89.64,66.06,40.06,119.08,115.12,15.42,17.45,78.78,45.85,105.75,84.83
2015-06-22,211.89,89.82,67.31,40.64,116.65,113.64,15.49,17.51,77.97,46.92,104.86,84.77
2015-06-23,212.04,89.76,67.49,41.04,115.95,112.89,15.14,17.72,77.32,46.85,104.54,84.75
2015-06-24,210.5,89.52,66.9,40.75,116.95,112.59,15.19,17.6,76.9,45.59,104.85,84.79
2015-06-25,209.86,89.25,65.77,40.31,116.54,112.44,15.17,17.62,76.12,45.59,104.59,84.77
2015-06-26,209.82,88.99,65.74,39.93,115.23,112.56,15.11,17.7,75.9,45.59,104.09,84.72
2015-06-29,205.42,88.38,63.72,39.04,118.28,113.07,15.03,17.62,74.72,44.06,105.3,84.86
2015-06-30,205.85,88.8,63.49,39.62,117.46,112.37,15.03,18.0,74.69,43.73,105.01,84.86
2015-07-01,207.5,88.42,63.9,39.59,115.62,111.98,14.9,17.78,75.92,43.97,104.3,84.75
2015-07-02,207.31,88.75,63.98,39.78,116.0,111.76,14.95,17.75,76.11,43.96,104.67,84.88
2015-07-06,206.72,88.46,62.69,38.67,118.15,112.06,14.99,17.17,76.59,42.88,105.41,84.9
2015-07-07,208.02,88.53,62.71,38.09,119.26,110.76,14.43,17.07,77.79,42.84,105.69,84.89
2015-07-08,204.53,88.09,61.25,36.78,120.29,111.09,14.46,16.99,77.49,42.21,106.11,84.98
2015-07-09,204.9,88.29,62.26,37.49,117.92,111.36,14.76,17.19,77.12,42.95,105.37,84.92
2015-07-10,207.48,88.8,64.3,38.44,116.05,111.49,14.88,17.27,77.76,44.75,104.64,84.84
2015-07-13,209.77,88.88,64.54,38.7,115.69,110.99,14.81,17.28,77.87,44.78,104.36,84.8
2015-07-14,210.68,88.79,65.08,38.77,116.07,110.74,14.69,17.22,78.03,45.16,104.69,84.84
2015-07-15,210.61,88.79,64.84,38.33,117.3,110.16,14.43,17.02,78.16,44.95,105.09,84.87
2015-07-16,212.3,88.93,65.4,38.81,118.11,109.76,14.35,16.94,78.79,45.36,105.05,84.83
2015-07-17,212.48,88.69,65.31,38.76,118.72,108.65,14.23,16.85,78.51,45.2,105.06,84.81
2015-07-20,212.59,88.28,65.46,38.51,118.22,105.7,14.05,16.58,78.6,45.34,104.85,84.76
2015-07-21,211.75,88.12,65.27,38.52,118.86,105.37,14.14,16.65,78.38,45.17,105.14,84.77
2015-07-22,211.37,87.55,64.77,37.97,119.6,104.8,14.14,16.41,78.72,44.84,105.27,84.76
2015-07-23,210.18,87.5,64.6,37.6,121.09,104.33,14.0,16.27,77.74,44.71,105.7,84.77
2015-07-24,208.0,87.25,63.89,37.06,121.39,105.35,14.02,16.14,78.07,44.18,105.8,84.79
2015-07-27,206.79,86.88,63.42,36.36,122.04,104.86,13.92,15.83,78.21,43.83,106.15,84.85
2015-07-28,209.33,87.35,64.22,36.73,121.15,105.02,14.02,15.96,78.26,44.42,105.85,84.83
2015-07-29,210.77,87.86,64.45,37.09,120.7,105.17,14.15,16.01,78.77,44.52,105.7,84.81
2015-07-30,210.82,88.12,64.4,36.72,121.63,104.27,14.09,15.95,78.38,44.51,105.82,84.77
2015-07-31,210.5,87.97,64.78,37.12,122.53,104.93,14.08,15.73,79.0,44.79,106.44,84.86
2015-08-03,209.79,87.41,64.61,36.5,123.55,104.1,13.87,15.47,79.49,44.8,106.6,84.85
2015-08-04,209.38,87.46,64.66,36.63,122.57,104.31,13.92,15.56,78.91,44.68,106.05,84.72
2015-08-05,210.07,87.34,65.0,36.64,121.65,103.93,13.95,15.5,78.39,44.98,105.64,84.73
2015-08-06,208.35,86.98,64.73,36.32,122.73,104.39,13.99,15.49,78.5,44.93,106.01,84.75
2015-08-07,207.95,86.71,64.61,36.3,124.34,104.65,14.11,15.43,78.79,44.75,106.43,84.71
2015-08-10,210.57,86.96,65.4,36.91,122.8,105.72,14.54,15.76,78.54,45.28,105.99,84.71
2015-08-11,208.67,86.56,64.4,36.1,124.75,106.26,14.64,15.55,79.06,44.66,106.69,84.82
2015-08-12,208.92,86.44,63.94,35.54,124.07,107.75,14.82,15.5,79.31,44.4,106.65,84.82
2015-08-13,208.66,86.33,63.9,35.48,123.67,106.86,14.71,15.43,79.4,44.27,106.37,84.75
2015-08-14,209.42,86.38,64.0,35.53,123.96,106.85,14.55,15.33,79.83,44.34,106.26,84.71
2015-08-17,210.59,86.38,63.88,35.14,124.52,107.13,14.63,15.27,80.51,44.18,106.45,84.76
2015-08-18,209.98,86.27,63.4,34.76,123.54,107.11,14.22,15.19,80.73,43.93,106.28,84.75
2015-08-19,208.32,86.19,62.84,34.33,124.76,108.55,14.57,15.02,80.25,43.51,106.93,84.83
2015-08-20,203.97,85.77,61.32,33.79,126.02,110.44,14.78,15.06,79.66,42.57,107.22,84.8
2015-08-21,197.83,85.46,59.92,32.75,126.4,111.13,14.61,14.81,78.18,41.65,107.65,84.89
2015-08-24,189.5,84.76,57.85,31.32,126.36,110.53,14.13,14.44,74.52,40.53,107.83,84.93
2015-08-25,187.27,84.93,58.4,31.72,124.33,109.16,13.99,14.5,72.47,40.78,107.24,84.89
2015-08-26,194.46,85.64,59.78,32.77,121.93,107.67,13.56,14.41,74.43,41.46,106.58,84.84
2015-08-27,199.27,86.28,60.51,34.22,122.0,107.73,13.8,14.93,75.87,41.91,106.52,84.85
2015-08-28,199.28,86.36,60.42,33.78,122.36,108.7,13.92,15.32,75.76,41.81,106.54,84.81
2015-08-31,197.67,86.24,59.97,33.84,121.42,108.82,13.99,15.69,74.03,41.62,106.36,84.78
2015-09-01,191.77,85.58,57.96,32.53,122.03,109.2,13.94,15.17,72.62,40.43,106.67,84.77
2015-09-02,195.41,85.93,58.82,33.0,120.98,108.62,14.02,15.3,73.37,41.0,106.38,84.79
2015-09-03,195.55,86.05,58.96,33.13,121.57,107.84,14.02,15.4,73.57,41.06,106.64,84.79
2015-09-04,192.59,85.96,57.61,32.14,122.68,107.49,13.92,15.21,72.2,40.19,106.97,84.8
2015-09-08,197.43,86.43,59.3,33.16,120.87,107.52,14.12,15.32,73.29,41.36,106.5,84.77
2015-09-09,194.79,86.32,59.06,32.99,121.45,106.13,13.93,15.12,72.45,41.14,106.54,84.75
2015-09-10,195.85,86.53,59.45,33.33,120.63,106.38,13.99,15.25,72.61,41.53,106.3,84.78
2015-09-11,196.74,86.5,59.44,33.46,121.39,106.16,13.95,15.23,74.0,41.49,106.58,84.81
2015-09-14,196.01,86.35,58.99,33.41,121.58,106.22,13.79,15.04,74.04,41.05,106.68,84.79
2015-09-15,198.46,86.33,59.39,33.73,119.25,105.9,13.77,15.09,74.77,41.33,105.84,84.67
2015-09-16,200.18,86.02,60.3,34.55,118.8,107.31,14.22,15.34,75.57,42.01,105.81,84.66
2015-09-17,199.73,86.09,60.33,34.47,120.25,108.41,14.42,15.24,76.43,42.13,106.69,84.85
2015-09-18,195.45,85.85,58.82,33.83,122.1,109.21,14.47,15.01,76.3,41.05,107.19,84.89
2015-09-21,196.46,85.69,58.79,33.77,120.11,108.53,14.49,15.18,76.95,40.96,106.58,84.84
2015-09-22,193.91,85.07,57.39,33.14,121.78,107.79,14.14,15.09,75.98,39.72,107.11,84.89
2015-09-23,193.6,84.92,57.12,32.61,121.77,108.22,14.12,14.97,75.7,39.57,106.99,84.86
2015-09-24,192.9,84.5,56.96,32.47,122.6,110.49,14.43,15.06,74.99,39.41,107.15,84.91
2015-09-25,192.85,84.07,57.46,32.4,121.54,109.81,14.4,15.15,75.29,39.67,106.87,84.87
2015-09-28,188.01,82.78,56.33,31.71,123.62,108.42,13.94,14.94,74.12,38.93,107.48,84.93
2015-09-29,188.12,82.77,56.25,31.86,123.97,107.98,13.97,15.04,74.91,39.1,107.85,84.97
2015-09-30,191.63,83.29,57.32,32.78,123.54,106.86,13.87,15.15,75.54,39.8,107.87,84.99
2015-10-01,192.13,82.36,57.5,32.96,123.81,106.73,13.9,15.05,75.91,39.81,107.79,84.95
2015-10-02,195.0,82.44,58.48,33.84,124.56,108.99,14.55,15.15,76.46,40.6,108.31,85.07
2015-10-05,198.47,83.43,59.64,34.57,122.87,108.77,14.89,15.35,77.75,41.37,107.71,85.01
2015-10-06,197.79,83.89,59.71,34.51,123.4,109.86,15.07,15.65,77.57,41.56,107.93,85.0
2015-10-07,199.41,84.75,60.46,35.43,122.99,109.7,15.29,15.62,78.46,41.96,107.66,84.98
2015-10-08,201.21,85.1,60.94,35.81,121.96,109.14,14.99,15.69,79.12,42.33,107.38,84.96
2015-10-09,201.33,85.11,61.05,35.94,122.28,110.87,15.12,15.76,78.99,42.37,107.44,84.96
2015-10-12,201.52,84.95,60.93,35.67,123.21,111.31,15.13,15.51,79.55,42.22,107.8,84.94
2015-10-13,200.25,84.75,60.16,35.09,123.42,111.86,15.16,15.41,78.93,41.77,107.9,84.97
2015-10-14,199.29,84.69,60.28,35.36,124.5,113.81,15.42,15.45,78.34,41.99,108.49,85.09
2015-10-15,202.35,84.89,61.31,36.22,123.89,113.29,15.39,15.41,79.41,42.52,108.12,85.04
2015-10-16,203.27,85.28,61.26,36.25,123.93,112.49,15.28,15.42,80.01,42.44,108.03,85.0
2015-10-19,203.37,85.51,61.05,35.88,123.59,112.02,15.11,15.14,81.13,42.28,107.98,85.03
2015-10-20,203.09,85.59,60.8,35.87,122.83,112.73,15.19,15.17,81.1,42.15,107.61,84.98
2015-10-21,201.85,85.5,60.77,35.35,124.05,111.73,14.99,15.04,80.8,41.96,107.98,85.01
2015-10-22,205.26,85.53,61.45,36.08,124.26,111.69,15.11,15.09,81.51,42.39,108.09,85.04
2015-10-23,207.51,85.83,62.06,36.29,123.2,111.5,15.12,15.0,80.72,42.74,107.48,84.97
2015-10-26,207.0,85.74,61.83,35.96,124.02,111.43,15.11,14.96,80.7,42.53,107.76,84.97
2015-10-27,206.6,85.46,61.29,35.55,124.33,111.68,15.13,14.89,80.67,42.13,108.03,85.0
2015-10-28,208.95,85.69,61.69,35.14,123.83,110.78,15.26,15.14,80.74,42.44,107.47,84.89
2015-10-29,208.83,85.47,61.24,34.81,121.86,109.72,14.88,15.05,80.63,42.26,106.81,84.83
2015-10-30,207.93,85.57,61.11,34.87,122.78,109.3,14.8,15.2,79.89,42.23,107.02,84.83
2015-11-02,210.39,85.44,61.69,35.56,121.95,108.59,14.72,15.12,81.59,42.71,106.55,84.74
2015-11-03,211.0,85.53,61.67,36.03,120.95,106.98,14.58,15.39,80.77,42.62,106.27,84.73
2015-11-04,210.36,85.28,61.33,35.74,121.09,105.97,14.38,15.13,80.41,42.33,106.16,84.64
2015-11-05,210.15,84.95,61.22,35.8,120.77,105.64,14.3,15.01,80.73,42.2,106.09,84.64
2015-11-06,210.04,84.54,60.94,35.3,119.0,104.1,14.08,14.92,78.22,41.97,105.37,84.56
2015-11-09,208.08,84.19,60.31,34.42,118.33,104.4,13.89,14.79,76.88,41.53,105.19,84.54
2015-11-10,208.56,84.0,60.27,34.27,118.68,104.18,13.76,14.76,77.76,41.35,105.39,84.58
2015-11-11,207.74,83.8,60.58,34.34,118.43,103.83,13.64,14.61,77.85,41.56,105.34,84.56
2015-11-12,204.84,83.24,59.79,34.01,119.0,103.85,13.64,14.4,77.32,40.92,105.4,84.59
2015-11-13,202.54,83.0,59.29,33.54,119.68,103.56,13.59,14.29,76.44,40.57,105.8,84.66
2015-11-16,205.62,83.39,60.0408,34.19,119.57,103.71,13.6,14.36,77.32,41.08,105.94,84.66
2015-11-17,205.47,83.45,60.2,34.09,119.77,102.34,13.55,14.14,77.32,41.21,105.91,84.63
2015-11-18,208.73,83.61,60.75,34.4592,120.02,102.43,13.52,14.2,78.0,41.63,105.86,84.6
2015-11-19,208.55,82.86,61.06,34.77,120.82,103.56,13.62,14.2,78.24,41.87,106.09,84.58
2015-11-20,209.3108,82.84,60.92,35.12,120.45,103.09,13.5,14.18,79.22,41.56,105.95,84.58
2015-11-23,209.07,82.77,60.54,34.79,120.82,102.26,13.45,14.29,79.39,41.27,106.09,84.57
2015-11-24,209.35,82.88,60.55,34.97,120.81,102.94,13.51,14.52,78.97,41.2,106.19,84.57
2015-11-25,209.32,82.97,60.69,34.7,121.09,102.46,13.52,14.5,79.29,41.44,106.25,84.58
2015-11-27,209.56,83.1,60.7,33.94,120.97,101.25,13.46,14.28,79.98,41.64,106.36,84.6
2015-11-30,208.69,83.05,60.65,33.99,121.45,101.92,13.44,14.19,79.39,41.64,106.4,84.57
2015-12-01,210.68,83.24,61.29,34.25,122.83,102.28,13.51,14.35,80.49,41.93,106.8,84.58
2015-12-02,208.529,83.07,60.64,33.84,122.87,100.69,13.37,14.05,78.85,41.45,106.5,84.51
2015-12-03,205.61,82.851,60.35,33.65,119.53,101.76,13.46,14.21,77.61,41.24,105.38,84.51
2015-12-04,209.62,82.66,60.84,33.88,120.58,104.02,13.87,14.19,79.09,41.65,105.77,84.53
2015-12-07,208.35,82.08,60.45,33.317,121.75,102.67,13.62,13.78,78.87,41.37,106.11,84.52
2015-12-08,206.949,81.06,59.56,32.95,121.81,102.84,13.51,13.71,78.8,40.72,106.17,84.51
2015-12-09,205.34,81.48,59.29,32.68,121.68,102.64,13.49,13.72,78.36,40.63,106.33,84.54
2015-12-10,205.87,81.14,59.3,32.4592,121.84,102.55,13.45,13.67,77.8,40.5,106.1,84.49
2015-12-11,201.88,79.52,58.17,31.55,123.76,103.11,13.3,13.53,77.66,39.81,106.95,84.59
2015-12-14,202.9008,78.83,58.26,32.06,122.16,101.79,13.06,13.44,78.02,39.75,106.16,84.49
2015-12-15,205.0308,80.12,58.55,32.55,121.44,101.52,13.11,13.41,78.87,40.11,105.89,84.48
2015-12-16,208.03,80.73,59.73,33.19,121.18,102.75,13.49,13.35,80.41,40.85,105.61,84.41
2015-12-17,204.86,79.83,58.97,32.76,122.55,100.5,13.08,13.21,80.01,40.27,106.05,84.41
2015-12-18,200.0208,79.53,58.35,32.65,123.23,102.04,13.425,13.27,79.08,39.77,106.43,84.52
2015-12-21,201.67,79.28,58.11,32.4,123.2,103.15,13.59,13.21,79.39,39.73,106.48,84.51
2015-12-22,203.5,80.24,58.55,32.66,122.31,102.61,13.59,13.15,79.71,40.02,106.18,84.49
2015-12-23,206.02,80.75,59.53,33.12,121.39,102.31,13.62,13.39,79.42,40.8,105.9365,84.46
2015-12-24,205.68,80.49,59.43,33.0,121.83,103.05,13.69,13.39,79.42,40.86,105.97,84.45
2015-12-28,205.21,80.01,59.29,32.77,122.19,102.27,13.29,13.2,79.86,40.69,105.99,84.4
2015-12-29,207.4,80.47,59.88,32.8,120.16,102.2,13.27,13.42,80.71,41.05,105.43,84.38
2015-12-30,205.93,80.53,59.52,32.29,120.04,101.42,13.21,13.29,80.43,40.72,105.47,84.4
2015-12-31,203.87,80.58,58.72,32.19,120.58,101.46,13.19,13.36,79.73,40.11,105.59,84.36
2016-01-04,201.0192,80.1,57.82,31.31,121.45,102.89,13.19,13.26,78.77,39.51,106.04,84.47
2016-01-05,201.36,80.25,57.73,31.38,120.96,103.18,13.311,13.13,80.29,39.26,106.01,84.42
2016-01-06,198.82,80.25,56.78,30.7792,122.59,104.67,13.36,12.92,80.07,38.6,106.65,84.47
2016-01-07,194.05,79.73,55.6,29.83,122.81,106.15,13.62,12.86,78.51,37.9,106.88,84.5
2016-01-08,191.923,79.52,54.93,29.51,123.36,105.68,13.3,12.8,77.46,37.52,107.15,84.56
2016-01-11,192.11,79.4,55.16,29.5,122.01,104.74,13.22,12.45,77.9,37.65,106.81,84.59
2016-01-12,193.6608,79.48,55.42,29.56,123.77,104.21,13.17,12.37,77.38,37.95,107.29,84.6
2016-01-13,188.83,78.6,54.56,29.25,124.99,104.72,13.49,12.3,76.27,37.3,107.71,84.65
2016-01-14,191.93,78.95,55.26,29.63,123.82,103.02,13.19,12.33,76.09,37.78,107.49,84.67
2016-01-15,187.81,77.91,53.26,28.455,125.752,104.08,13.24,12.065,75.57,36.39,107.99,84.74
2016-01-19,188.06,77.64,53.75,28.88,125.36,103.98,13.36,11.97,75.97,36.72,107.85,84.73
2016-01-20,185.65,77.12,52.53,28.25,126.68,105.37,13.48,11.88,73.93,35.96,108.38,84.79
2016-01-21,186.69,77.64,52.92,28.36,125.82,105.49,13.46,12.04,74.34,36.35,108.11,84.78
2016-01-22,190.52,78.83,54.48,29.33,125.34,105.0,13.38,12.4,76.41,37.31,107.87,84.75
2016-01-25,187.64,78.05,53.75,28.825,126.02,106.08,13.58,12.13,75.93,36.81,108.23,84.75
2016-01-26,190.2,78.75,54.71,29.25,126.08,107.29,13.82,12.37,77.52,37.6,108.31,84.79
2016-01-27,188.13,78.63,54.36,29.15,126.05,107.69,13.81,12.52,76.02,37.28,108.39,84.81
2016-01-28,189.11,79.03,54.52,29.61,126.23,106.54,13.57,12.66,75.44,37.36,108.53,84.81
2016-01-29,193.7208,79.29,55.48,30.57,127.3,106.9492,13.59,12.78,76.99,37.96,109.11,84.91
2016-02-01,193.65,78.43,55.42,30.28,126.67,108.05,13.67,12.54,77.12,37.9,108.7,84.82
2016-02-02,190.16,77.87,54.13,29.3,129.02,108.09,13.62,12.32,76.42,36.86,109.47,84.93
2016-02-03,191.3,78.25,54.58,30.13,127.95,109.25,13.95,12.63,76.93,37.42,109.35,84.95
2016-02-04,191.6,78.0,54.65,30.36,128.57,110.57,14.17,12.61,76.97,37.47,109.61,84.97
2016-02-05,187.95,77.41,53.81,30.01,128.72,112.32,14.34,12.53,75.51,36.9,109.75,84.95
2016-02-08,185.42,76.5,52.81,29.6,131.49,113.83,14.59,12.47,73.35,36.03,110.57,85.05
2016-02-09,185.43,76.21,52.2,29.19,131.63,113.58,14.51,12.15,72.0,35.71,110.59,85.02
2016-02-10,185.27,76.1,52.14,29.31,132.79,114.46,14.55,12.17,72.5,35.86,110.92,85.02
2016-02-11,182.86,75.59,51.38,28.82,133.72,119.0592,14.95,12.32,71.47,35.35,111.43,85.1
2016-02-12,186.63,76.72,52.28,29.32,131.5,118.36,14.99,12.5,72.29,36.04,110.58,85.0
2016-02-16,189.78,76.79,53.3408,29.97,130.11,114.77,14.51,12.36,73.62,36.62,110.25,84.95
2016-02-17,192.88,77.42,54.26,30.56,129.31,115.48,14.54,12.62,74.25,37.38,109.98,84.97
2016-02-18,192.09,77.49,53.98,30.38,130.9,118.29,14.76,12.55,75.0,37.16,110.49,85.04
2016-02-19,192.0,77.64,53.92,30.24,131.005,117.58,14.64,12.44,75.43,37.09,110.49,84.96
2016-02-22,194.78,78.31,54.53,30.99,130.94,115.49,14.43,12.63,76.15,37.36,110.38,84.97
2016-02-23,192.32,78.15,53.64,30.33,131.47,117.22,14.54,12.46,75.95,36.71,110.6,84.98
2016-02-24,193.2,78.28,53.45,30.26,131.21,117.61,14.52,12.62,75.86,36.55,110.6,85.0
2016-02-25,195.54,78.7,54.09,30.36,131.68,117.92,14.41,12.61,77.41,37.06,110.93,85.02
